Date,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,CHG_PCT_1D,VOLATILITY_30D
12/24/2007,1484.55,1497.63,1484.55,1496.45,0.81,22.85
12/26/2007,1495.12,1498.85,1488.2,1497.66,0.08,21.22
12/27/2007,1495.05,1495.05,1475.86,1476.37,-1.42,21.56
12/28/2007,1479.83,1488.01,1471.7,1478.49,0.14,21.16
12/31/2007,1475.25,1475.83,1465.13,1468.36,-0.69,21.23
1/2/2008,1467.97,1471.77,1442.07,1447.16,-1.44,21
1/3/2008,1447.55,1456.8,1443.73,1447.16,0,20.97
1/4/2008,1444.01,1444.01,1411.19,1411.63,-2.46,21.75
1/7/2008,1414.07,1423.87,1403.45,1416.18,0.32,21.14
1/8/2008,1415.71,1430.28,1388.3,1390.19,-1.84,20.69
1/9/2008,1390.25,1409.19,1378.7,1409.13,1.36,20.6
1/10/2008,1406.78,1429.09,1395.31,1420.33,0.79,18.81
1/11/2008,1419.91,1419.91,1394.83,1401.02,-1.36,19.17
1/14/2008,1402.91,1417.89,1402.91,1416.25,1.09,19.33
1/15/2008,1411.88,1411.88,1380.6,1380.95,-2.49,20.56
1/16/2008,1377.41,1391.99,1364.27,1373.2,-0.56,20.54
1/17/2008,1374.79,1377.72,1330.67,1333.25,-2.91,21.39
1/18/2008,1333.9,1350.28,1312.51,1325.19,-0.6,20.6
1/22/2008,1312.94,1322.09,1274.29,1310.5,-1.11,20.68
1/23/2008,1310.41,1339.09,1270.05,1338.6,2.14,21.81
1/24/2008,1340.13,1355.15,1334.31,1352.07,1.01,21.18
1/25/2008,1357.32,1368.56,1327.5,1330.61,-1.59,21.32
1/28/2008,1330.7,1353.97,1322.26,1353.97,1.76,22.21
1/29/2008,1355.94,1364.93,1350.19,1362.3,0.62,22.13
1/30/2008,1362.22,1385.86,1352.95,1355.81,-0.48,21.8
1/31/2008,1351.98,1385.62,1334.08,1378.55,1.68,22.39
2/1/2008,1378.6,1396.02,1375.93,1395.42,1.22,22.78
2/4/2008,1395.38,1395.38,1379.69,1380.82,-1.05,22.85
2/5/2008,1380.28,1380.28,1336.64,1336.64,-3.2,23.87
2/6/2008,1339.48,1351.96,1324.34,1326.45,-0.76,23.62
2/7/2008,1324.01,1347.16,1316.75,1336.91,0.79,23.85
2/8/2008,1336.88,1341.22,1321.06,1331.29,-0.42,23.63
2/11/2008,1331.92,1341.4,1320.32,1339.13,0.59,23.76
2/12/2008,1340.55,1362.1,1339.36,1348.86,0.73,23.94
2/13/2008,1353.12,1369.23,1350.78,1367.21,1.36,24.15
2/14/2008,1367.33,1368.16,1347.31,1348.86,-1.34,24.39
2/15/2008,1347.52,1350,1338.13,1350,0.08,23.39
2/19/2008,1355.86,1367.28,1345.05,1348.78,-0.09,23.34
2/20/2008,1348.39,1363.71,1336.55,1360.03,0.83,22.92
2/21/2008,1362.21,1367.94,1339.34,1342.53,-1.29,22.76
2/22/2008,1344.22,1354.3,1327.04,1353.11,0.79,22.76
2/25/2008,1352.75,1374.36,1346.03,1371.8,1.38,22.89
2/26/2008,1371.76,1387.34,1363.29,1381.29,0.69,22.74
2/27/2008,1378.95,1388.34,1372,1380.02,-0.09,21.45
2/28/2008,1378.16,1378.16,1363.16,1367.68,-0.89,21.55
2/29/2008,1364.07,1364.07,1325.42,1330.63,-2.71,21.3
3/3/2008,1330.45,1335.13,1320.04,1331.34,0.05,21.22
3/4/2008,1329.58,1331.03,1307.39,1326.75,-0.34,20.96
3/5/2008,1327.69,1344.19,1320.22,1333.7,0.52,20.01
3/6/2008,1332.2,1332.2,1303.42,1304.34,-2.2,20.81
3/7/2008,1301.53,1313.24,1282.43,1293.37,-0.84,20.43
3/10/2008,1293.16,1295.01,1272.66,1273.37,-1.55,20.06
3/11/2008,1274.4,1320.65,1274.4,1320.65,3.71,23.05
3/12/2008,1321.13,1333.26,1307.86,1308.77,-0.9,23.15
3/13/2008,1305.26,1321.68,1282.11,1315.48,0.51,22.57
3/14/2008,1316.05,1321.47,1274.86,1288.14,-2.08,22.88
3/17/2008,1283.21,1287.5,1256.98,1276.6,-0.9,22.83
3/18/2008,1277.16,1330.74,1277.16,1330.74,4.24,24.56
3/19/2008,1330.97,1341.51,1298.42,1298.42,-2.43,25.54
3/20/2008,1299.67,1330.67,1295.22,1329.51,2.39,26.46
3/24/2008,1330.29,1359.68,1330.29,1349.88,1.53,26.82
3/25/2008,1349.07,1357.47,1341.21,1352.99,0.23,26.77
3/26/2008,1352.45,1352.45,1336.41,1341.13,-0.88,26.82
3/27/2008,1340.34,1345.62,1325.66,1325.76,-1.15,26.68
3/28/2008,1327.02,1334.87,1312.95,1315.22,-0.8,26.49
3/31/2008,1315.92,1328.52,1312.81,1322.7,0.57,26.56
4/1/2008,1326.41,1370.18,1326.41,1370.18,3.59,28.66
4/2/2008,1369.96,1377.95,1361.55,1367.53,-0.19,28.57
4/3/2008,1365.69,1375.66,1358.68,1369.31,0.13,28.27
4/4/2008,1369.85,1380.91,1362.83,1370.4,0.08,28.19
4/7/2008,1373.69,1386.74,1369.02,1372.54,0.16,27.89
4/8/2008,1370.16,1370.16,1360.62,1365.54,-0.51,27.85
4/9/2008,1365.5,1368.39,1349.97,1354.49,-0.81,27.94
4/10/2008,1355.37,1367.24,1350.11,1360.55,0.45,27.86
4/11/2008,1357.98,1357.98,1331.21,1332.83,-2.04,27.3
4/14/2008,1332.2,1335.64,1326.16,1328.32,-0.34,27.32
4/15/2008,1331.72,1337.72,1324.35,1334.43,0.46,27.34
4/16/2008,1337.02,1365.49,1337.02,1364.71,2.27,28.11
4/17/2008,1363.37,1368.6,1357.25,1365.56,0.06,27.18
4/18/2008,1369,1395.9,1369,1390.33,1.81,27.43
4/21/2008,1387.72,1390.23,1379.25,1388.17,-0.16,26.89
4/22/2008,1386.43,1386.43,1369.84,1375.94,-0.88,25
4/23/2008,1378.4,1387.87,1372.24,1379.93,0.29,24.79
4/24/2008,1380.52,1397.72,1371.09,1388.82,0.64,24.81
4/25/2008,1387.88,1399.11,1379.98,1397.84,0.65,23.81
4/28/2008,1397.96,1402.9,1394.4,1396.37,-0.11,23.56
4/29/2008,1395.61,1397,1386.7,1390.94,-0.39,20.39
4/30/2008,1391.22,1404.57,1384.25,1385.59,-0.38,18.8
5/1/2008,1385.97,1410.07,1383.07,1409.34,1.71,18.2
5/2/2008,1409.16,1422.72,1406.25,1413.9,0.32,17.74
5/5/2008,1412.77,1415.7,1404.37,1407.49,-0.45,17.83
5/6/2008,1405.6,1421.57,1397.1,1418.26,0.77,17.64
5/7/2008,1417.49,1419.54,1391.16,1392.57,-1.81,18.22
5/8/2008,1394.29,1402.35,1389.39,1397.68,0.37,17.98
5/9/2008,1394.9,1394.9,1384.11,1388.28,-0.67,18.13
5/12/2008,1389.4,1404.06,1386.2,1403.58,1.1,15.17
5/13/2008,1404.4,1406.3,1396.26,1403.04,-0.04,15.15
5/14/2008,1405.65,1420.19,1405.65,1408.66,0.4,15.18
5/15/2008,1408.36,1424.4,1406.87,1423.57,1.06,15.45
5/16/2008,1423.89,1425.82,1414.35,1425.35,0.13,15.45
5/19/2008,1425.28,1440.24,1421.63,1426.63,0.09,15.32
5/20/2008,1424.49,1424.49,1409.09,1413.4,-0.93,15.39
5/21/2008,1414.06,1419.12,1388.81,1390.71,-1.61,16.24
5/22/2008,1390.83,1399.07,1390.23,1394.35,0.26,14.83
5/23/2008,1392.2,1392.2,1373.72,1375.93,-1.32,15.42
5/27/2008,1375.97,1387.4,1373.07,1385.35,0.68,15.48
5/28/2008,1386.54,1391.25,1378.16,1390.84,0.4,14.06
5/29/2008,1390.5,1406.32,1388.59,1398.26,0.53,14.13
5/30/2008,1398.36,1404.46,1398.08,1400.38,0.15,13.1
6/2/2008,1399.62,1399.62,1377.79,1385.67,-1.05,13.48
6/3/2008,1386.42,1393.12,1370.12,1377.65,-0.58,13.33
6/4/2008,1376.26,1388.18,1371.74,1377.2,-0.03,13.3
6/5/2008,1377.48,1404.05,1377.48,1404.05,1.95,14.4
6/6/2008,1400.06,1400.06,1359.9,1360.68,-3.09,17.11
6/9/2008,1360.83,1370.63,1350.62,1361.76,0.08,17.12
6/10/2008,1358.98,1366.84,1351.56,1358.44,-0.24,17.1
6/11/2008,1357.09,1357.09,1335.47,1335.49,-1.69,17.76
6/12/2008,1335.78,1353.03,1331.29,1339.87,0.33,16.91
6/13/2008,1341.81,1360.03,1341.71,1360.03,1.5,17.58
6/16/2008,1358.85,1364.7,1352.07,1360.14,0.01,17.55
6/17/2008,1360.71,1366.59,1350.54,1350.93,-0.68,17.41
6/18/2008,1349.59,1349.59,1333.4,1337.81,-0.97,16.84
6/19/2008,1336.89,1347.66,1330.5,1342.83,0.38,16.84
6/20/2008,1341.02,1341.02,1314.46,1317.93,-1.85,17.56
6/23/2008,1319.77,1323.78,1315.31,1318,0.01,17.12
6/24/2008,1317.23,1326.02,1304.42,1314.29,-0.28,17.11
6/25/2008,1314.54,1335.63,1314.54,1321.97,0.58,17.18
6/26/2008,1316.29,1316.29,1283.15,1283.15,-2.94,18.6
6/27/2008,1283.6,1289.45,1272,1278.38,-0.37,18.54
6/30/2008,1278.06,1290.31,1274.86,1280,0.13,18.55
7/1/2008,1276.69,1285.31,1260.68,1284.91,0.38,18.6
7/2/2008,1285.82,1292.17,1261.51,1261.52,-1.82,18.75
7/3/2008,1262.96,1271.48,1252.01,1262.9,0.11,18.71
7/7/2008,1262.9,1273.95,1240.68,1252.31,-0.84,18.53
7/8/2008,1251.84,1274.17,1242.84,1273.7,1.71,19.27
7/9/2008,1273.38,1277.36,1244.57,1244.69,-2.28,20.06
7/10/2008,1245.25,1257.65,1236.76,1253.39,0.7,20.13
7/11/2008,1248.66,1257.27,1225.35,1239.49,-1.11,20.18
7/14/2008,1241.61,1253.5,1225.01,1228.3,-0.9,20.14
7/15/2008,1226.83,1234.35,1200.44,1214.91,-1.09,20.24
7/16/2008,1214.65,1245.52,1211.39,1245.36,2.51,22.02
7/17/2008,1246.31,1262.31,1241.49,1260.32,1.2,21.41
7/18/2008,1258.22,1262.23,1251.81,1260.68,0.03,19.64
7/21/2008,1261.82,1267.74,1255.7,1260,-0.05,19.62
7/22/2008,1257.08,1277.42,1248.83,1277,1.35,20.2
7/23/2008,1278.87,1291.17,1276.06,1282.19,0.41,19.74
7/24/2008,1283.22,1283.22,1251.48,1252.54,-2.31,20.74
7/25/2008,1253.51,1263.23,1251.75,1257.76,0.42,20.15
7/28/2008,1257.76,1260.09,1234.37,1234.37,-1.86,20.7
7/29/2008,1236.38,1263.2,1236.38,1263.2,2.34,22.12
7/30/2008,1264.52,1284.33,1264.52,1284.26,1.67,22.69
7/31/2008,1281.37,1284.93,1265.97,1267.38,-1.31,22.9
8/1/2008,1269.42,1270.52,1254.54,1260.31,-0.56,22.34
8/4/2008,1260.16,1260.49,1247.45,1249.02,-0.9,22.45
8/5/2008,1254.87,1284.88,1254.67,1284.88,2.87,24.19
8/6/2008,1283.99,1291.67,1276,1289.19,0.34,24.14
8/7/2008,1286.51,1286.51,1264.29,1266.07,-1.79,23.06
8/8/2008,1266.29,1297.85,1262.11,1296.32,2.39,24.13
8/11/2008,1294.42,1313.15,1291.41,1305.32,0.69,24.21
8/12/2008,1304.79,1304.79,1285.64,1289.59,-1.21,24.49
8/13/2008,1288.64,1294.03,1274.86,1285.83,-0.29,23.83
8/14/2008,1282.11,1300.11,1276.84,1292.93,0.55,23.87
8/15/2008,1293.85,1302.05,1290.74,1298.2,0.41,23.72
8/18/2008,1298.14,1300.22,1274.51,1278.6,-1.51,23.7
8/19/2008,1276.65,1276.65,1263.11,1266.69,-0.93,22.79
8/20/2008,1267.34,1276.01,1261.16,1274.54,0.62,22.77
8/21/2008,1271.07,1281.4,1265.22,1277.72,0.25,22.48
8/22/2008,1277.59,1293.09,1277.59,1292.2,1.13,22.46
8/25/2008,1290.47,1290.47,1264.87,1266.84,-1.96,23.07
8/26/2008,1267.03,1275.65,1263.21,1271.51,0.37,21.93
8/27/2008,1271.29,1285.05,1270.03,1281.66,0.8,21.77
8/28/2008,1283.79,1300.68,1283.79,1300.68,1.48,22.18
8/29/2008,1296.49,1297.59,1282.74,1282.83,-1.37,22.62
9/2/2008,1287.83,1303.04,1272.2,1277.58,-0.41,22.31
9/3/2008,1276.61,1280.6,1265.59,1274.98,-0.2,22.28
9/4/2008,1271.8,1271.8,1232.83,1236.83,-2.99,23.04
9/5/2008,1233.21,1244.94,1217.23,1242.31,0.44,23.05
9/8/2008,1249.5,1274.42,1247.12,1267.79,2.05,23.13
9/9/2008,1267.98,1268.66,1224.51,1224.51,-3.41,24.43
9/10/2008,1227.5,1243.9,1221.6,1232.04,0.61,23.92
9/11/2008,1229.04,1249.98,1211.54,1249.05,1.38,24.05
9/12/2008,1245.88,1255.09,1233.81,1251.7,0.21,24.01
9/15/2008,1250.92,1250.92,1192.7,1192.7,-4.71,27.9
9/16/2008,1188.31,1214.84,1169.28,1213.59,1.75,26.99
9/17/2008,1210.34,1210.34,1155.88,1156.39,-4.71,30.28
9/18/2008,1157.08,1211.14,1133.5,1206.52,4.34,32.92
9/19/2008,1213.11,1265.12,1213.11,1255.08,4.02,34.36
9/22/2008,1255.37,1255.37,1205.61,1207.09,-3.82,36.07
9/23/2008,1207.61,1221.15,1187.06,1188.22,-1.56,36.18
9/24/2008,1188.79,1197.41,1179.79,1185.87,-0.2,36.18
9/25/2008,1187.87,1220.03,1187.87,1209.18,1.97,36.71
9/26/2008,1204.47,1215.77,1187.54,1213.01,0.32,36.7
9/29/2008,1209.07,1209.07,1106.39,1106.39,-8.79,45.38
9/30/2008,1113.78,1168.03,1113.78,1166.36,5.42,48.53
10/1/2008,1164.17,1167.03,1140.77,1161.07,-0.45,48.45
10/2/2008,1160.64,1160.64,1111.43,1114.28,-4.03,49.71
10/3/2008,1115.16,1153.82,1098.14,1099.23,-1.35,49.53
10/6/2008,1097.56,1097.56,1007.97,1056.89,-3.85,50.38
10/7/2008,1057.6,1072.91,996.23,996.23,-5.74,52.69
10/8/2008,988.91,1021.06,970.97,984.94,-1.13,52.45
10/9/2008,988.42,1005.25,909.19,909.92,-7.62,55.92
10/10/2008,902.31,936.36,839.8,899.22,-1.18,55.92
10/13/2008,912.75,1006.93,912.75,1003.35,11.58,66.76
10/14/2008,1009.97,1044.31,972.07,998.01,-0.53,66.74
10/15/2008,994.6,994.6,903.99,907.84,-9.03,71.33
10/16/2008,909.53,947.71,865.83,946.43,4.25,72.91
10/17/2008,942.29,984.64,918.74,940.55,-0.62,72.34
10/20/2008,943.51,985.4,943.51,985.4,4.77,73.87
10/21/2008,980.4,985.44,952.47,955.05,-3.08,74.08
10/22/2008,951.67,951.67,875.81,896.78,-6.1,75.46
10/23/2008,899.08,922.83,858.44,908.11,1.26,75.7
10/24/2008,895.22,896.3,852.85,876.77,-3.45,75.2
10/27/2008,874.28,893.78,846.75,848.92,-3.18,74.95
10/28/2008,848.92,940.51,845.27,940.51,10.79,81.54
10/29/2008,939.51,969.97,922.26,930.09,-1.11,80.08
10/30/2008,939.38,963.23,928.5,954.09,2.58,79.4
10/31/2008,953.11,984.38,944.59,968.75,1.54,79.18
11/3/2008,968.67,975.57,958.82,966.3,-0.25,79.16
11/4/2008,971.31,1007.51,971.31,1005.75,4.08,80.4
11/5/2008,1001.84,1001.84,949.86,952.77,-5.27,81.28
11/6/2008,952.4,952.4,899.73,904.88,-5.03,82.21
11/7/2008,907.44,931.46,906.9,930.99,2.89,78.91
11/10/2008,936.75,951.95,907.47,919.21,-1.27,76.8
11/11/2008,917.15,917.15,884.9,898.95,-2.2,76.9
11/12/2008,893.39,893.39,850.48,852.3,-5.19,77.46
11/13/2008,853.13,913.01,818.69,911.29,6.92,80.72
11/14/2008,904.36,916.88,869.88,873.29,-4.17,80.85
11/17/2008,873.23,882.29,848.98,850.75,-2.58,79.46
11/18/2008,852.34,865.9,826.84,859.12,0.98,79.56
11/19/2008,859.03,864.57,806.18,806.58,-6.12,78.3
11/20/2008,805.87,820.52,747.78,752.44,-6.71,80.69
11/21/2008,755.84,801.2,741.02,800.03,6.32,75.38
11/24/2008,801.2,865.6,801.2,851.81,6.47,78.29
11/25/2008,853.4,868.94,834.99,857.39,0.66,73.28
11/26/2008,852.9,887.68,841.37,887.68,3.53,72.93
11/28/2008,886.89,896.25,881.21,896.24,0.96,73
12/1/2008,888.61,888.61,815.69,816.21,-8.93,76.38
12/2/2008,817.94,850.54,817.94,848.81,3.99,77.16
12/3/2008,843.6,873.12,827.6,870.74,2.58,75.42
12/4/2008,869.75,875.6,833.6,845.22,-2.93,75.78
12/5/2008,844.43,879.42,818.41,876.07,3.65,75.92
12/8/2008,882.71,918.57,882.71,909.7,3.84,76.05
12/9/2008,906.48,916.26,885.38,888.67,-2.31,69.74
12/10/2008,892.17,908.27,885.45,899.24,1.19,69.8
12/11/2008,898.35,904.63,868.73,873.59,-2.85,69.78
12/12/2008,871.79,883.24,851.35,879.73,0.7,69.62
12/15/2008,881.07,884.63,857.72,868.57,-1.27,69.68
12/16/2008,871.53,914.66,871.53,913.18,5.14,70.32
12/17/2008,908.16,918.85,895.94,904.42,-0.96,68.58
12/18/2008,905.98,911.02,877.44,885.28,-2.12,67.13
12/19/2008,886.96,905.47,883.02,887.88,0.29,66.53
12/22/2008,887.2,887.37,857.09,871.63,-1.83,66.64
12/23/2008,874.31,880.44,860.1,863.16,-0.97,66.39
12/24/2008,863.87,869.79,861.44,868.15,0.58,64.43
12/26/2008,869.51,873.74,866.52,872.8,0.54,61.1
12/29/2008,872.37,873.7,857.07,869.42,-0.39,59.76
12/30/2008,870.58,891.12,870.58,890.64,2.44,59.63
12/31/2008,890.59,910.32,889.67,903.25,1.42,59.7
1/2/2009,902.99,934.73,899.35,931.8,3.16,56.79
1/5/2009,929.17,936.63,919.53,927.45,-0.47,52.01
1/6/2009,931.17,943.85,927.28,934.7,0.78,49.24
1/7/2009,927.45,927.45,902.37,906.65,-3,47.01
1/8/2009,905.73,910,896.81,909.73,0.34,47
1/9/2009,909.91,911.93,888.31,890.35,-2.13,46.38
1/12/2009,890.4,890.4,864.32,870.26,-2.26,46.78
1/13/2009,869.79,877.02,862.02,871.79,0.18,36.94
1/14/2009,867.28,867.28,836.93,842.62,-3.35,36.66
1/15/2009,841.99,851.59,817.04,843.74,0.13,35.78
1/16/2009,844.45,858.13,830.66,850.12,0.76,34.74
1/20/2009,849.64,849.64,804.47,805.22,-5.28,36.58
1/21/2009,806.77,841.72,804.3,840.24,4.35,37.11
1/22/2009,839.74,839.74,811.29,827.5,-1.52,36.77
1/23/2009,822.16,838.61,806.07,831.95,0.54,36.59
1/26/2009,832.5,852.53,827.69,836.57,0.56,35.73
1/27/2009,837.3,850.45,835.4,845.71,1.09,35.84
1/28/2009,845.73,877.86,845.73,874.09,3.36,37.09
1/29/2009,868.89,868.89,844.15,845.14,-3.31,35.05
1/30/2009,845.69,851.66,821.67,825.88,-2.28,35.53
2/2/2009,823.09,830.78,812.87,825.44,-0.05,35.08
2/3/2009,825.69,842.6,821.98,838.51,1.58,35.46
2/4/2009,837.77,851.85,829.18,832.23,-0.75,35.14
2/5/2009,831.75,850.55,819.91,845.85,1.64,35.44
2/6/2009,846.09,870.75,845.42,868.6,2.69,36.33
2/9/2009,868.24,875.01,861.65,869.89,0.15,36.29
2/10/2009,866.87,868.05,822.99,827.16,-4.91,39.29
2/11/2009,827.41,838.22,822.3,833.74,0.8,38.59
2/12/2009,829.91,835.48,808.06,835.19,0.17,38.28
2/13/2009,833.95,839.43,825.21,826.84,-1,36.86
2/17/2009,818.61,818.61,789.17,789.17,-4.56,39
2/18/2009,791.06,796.17,780.43,788.42,-0.1,38.81
2/19/2009,787.91,797.58,777.03,778.94,-1.2,38.11
2/20/2009,775.87,778.69,754.25,770.05,-1.14,38.06
2/23/2009,773.25,777.85,742.37,743.33,-3.47,38.81
2/24/2009,744.69,775.49,744.69,773.14,4.01,40.75
2/25/2009,770.64,780.12,752.89,764.9,-1.07,40.76
2/26/2009,765.76,779.42,751.75,752.83,-1.58,39.89
2/27/2009,749.93,751.27,734.52,735.09,-2.36,40.29
3/2/2009,729.57,729.57,699.7,700.82,-4.66,42.09
3/3/2009,704.44,711.67,692.3,696.33,-0.64,39.42
3/4/2009,698.6,724.12,698.6,712.87,2.38,37.65
3/5/2009,708.27,708.27,677.93,682.55,-4.25,39.23
3/6/2009,684.04,699.09,666.79,683.38,0.12,39.13
3/9/2009,680.76,695.27,672.88,676.53,-1,38.96
3/10/2009,679.28,719.6,679.28,719.6,6.37,43.83
3/11/2009,719.59,731.92,713.85,721.36,0.24,42.26
3/12/2009,720.89,752.63,714.76,750.74,4.07,43.61
3/13/2009,751.97,758.29,742.46,756.55,0.77,43.34
3/16/2009,758.84,774.53,753.37,753.89,-0.35,43.33
3/17/2009,753.88,778.12,749.93,778.12,3.21,44.23
3/18/2009,776.01,803.04,765.64,794.35,2.09,44.74
3/19/2009,797.92,803.24,781.82,784.04,-1.3,44.51
3/20/2009,784.58,788.91,766.2,768.54,-1.98,43.86
3/23/2009,772.31,823.37,772.31,822.92,7.08,48.94
3/24/2009,820.6,823.65,805.48,806.12,-2.04,46.98
3/25/2009,806.81,826.78,791.37,813.88,0.96,47.01
3/26/2009,814.06,832.98,814.06,832.86,2.33,47.55
3/27/2009,828.68,828.68,813.43,815.94,-2.03,47.85
3/30/2009,809.07,809.07,779.81,787.53,-3.48,46.96
3/31/2009,790.88,810.48,790.88,797.87,1.31,47.12
4/1/2009,793.59,813.62,783.32,811.08,1.66,47.19
4/2/2009,814.53,845.61,814.53,834.38,2.87,47.69
4/3/2009,835.13,842.5,826.7,842.5,0.97,46.23
4/6/2009,839.75,839.75,822.79,835.48,-0.83,45.07
4/7/2009,834.12,834.12,814.53,815.55,-2.39,45.62
4/8/2009,816.76,828.42,814.84,825.16,1.18,45.35
4/9/2009,829.29,856.91,829.29,856.56,3.81,45.66
4/13/2009,855.33,864.31,845.35,858.73,0.25,42.62
4/14/2009,856.88,856.88,840.25,841.5,-2.01,43.23
4/15/2009,839.44,852.93,835.58,852.06,1.25,42.95
4/16/2009,854.54,870.35,847.04,865.3,1.55,40.16
4/17/2009,865.18,875.63,860.87,869.6,0.5,40.12
4/20/2009,868.27,868.27,832.39,832.39,-4.28,42.73
4/21/2009,831.25,850.09,826.83,850.08,2.13,39.52
4/22/2009,847.26,861.78,840.57,843.55,-0.77,39.72
4/23/2009,844.62,852.87,835.45,851.92,0.99,38.28
4/24/2009,853.91,871.8,853.91,866.23,1.68,38.45
4/27/2009,862.82,868.83,854.65,857.51,-1.01,38.63
4/28/2009,854.48,864.48,847.12,855.16,-0.27,37.75
4/29/2009,856.85,882.06,856.85,873.64,2.16,37.78
4/30/2009,876.59,888.7,868.51,872.81,-0.1,37.46
5/1/2009,872.74,880.48,866.1,877.52,0.54,36.74
5/4/2009,879.21,907.85,879.21,907.24,3.39,32.32
5/5/2009,906.1,907.7,897.34,903.8,-0.38,31.54
5/6/2009,903.95,920.28,903.95,919.53,1.74,31.75
5/7/2009,919.58,929.58,901.36,907.39,-1.32,31.61
5/8/2009,909.03,930.17,909.03,929.23,2.41,31.34
5/11/2009,922.99,922.99,908.68,909.24,-2.15,29.96
5/12/2009,910.52,915.57,896.46,908.35,-0.1,29.9
5/13/2009,905.4,905.4,882.8,883.92,-2.69,31.12
5/14/2009,884.24,898.36,882.52,893.07,1.04,30.21
5/15/2009,892.76,896.97,878.94,882.88,-1.14,30.4
5/18/2009,886.07,910,886.07,909.71,3.04,31.38
5/19/2009,909.67,916.39,905.22,908.13,-0.17,30.28
5/20/2009,908.62,924.6,901.37,903.47,-0.51,30.28
5/21/2009,900.42,900.42,879.61,888.33,-1.68,28.92
5/22/2009,888.68,896.65,883.75,887,-0.15,28.93
5/26/2009,887,911.76,881.46,910.33,2.63,29.06
5/27/2009,909.95,913.84,891.87,893.06,-1.9,29.62
5/28/2009,892.96,909.45,887.6,906.83,1.54,29.61
5/29/2009,907.02,920.02,903.56,919.14,1.36,29.81
6/1/2009,923.26,947.77,923.26,942.87,2.58,27.04
6/2/2009,942.87,949.38,938.46,944.74,0.2,26.55
6/3/2009,942.51,942.51,923.85,931.76,-1.37,26.85
6/4/2009,932.49,942.47,929.32,942.46,1.15,26.89
6/5/2009,945.67,951.69,934.13,940.09,-0.25,26.63
6/8/2009,938.12,946.33,926.44,939.14,-0.1,26.36
6/9/2009,940.35,946.92,936.15,942.43,0.35,26.29
6/10/2009,942.73,949.77,927.97,939.15,-0.35,25.76
6/11/2009,939.04,956.23,939.04,944.89,0.61,25.76
6/12/2009,943.44,946.3,935.66,946.21,0.14,25.75
6/15/2009,942.45,942.45,919.65,923.72,-2.38,25.12
6/16/2009,925.6,928,911.6,911.97,-1.27,25.41
6/17/2009,911.89,918.44,903.78,910.71,-0.14,24.86
6/18/2009,910.86,921.93,907.94,918.37,0.84,24.66
6/19/2009,919.96,927.09,915.8,921.23,0.31,23.59
6/22/2009,918.13,918.13,893.04,893.04,-3.06,24.53
6/23/2009,893.46,898.69,888.86,895.1,0.23,24.54
6/24/2009,896.31,910.85,896.31,900.94,0.65,23.17
6/25/2009,899.45,921.42,896.27,920.26,2.14,23.81
6/26/2009,918.84,922,913.03,918.9,-0.15,23.51
6/29/2009,919.86,927.99,916.18,927.23,0.91,21.93
6/30/2009,927.15,930.01,912.86,919.32,-0.85,22.09
7/1/2009,920.82,931.92,920.82,923.33,0.44,22.06
7/2/2009,921.24,921.24,896.42,896.42,-2.91,23.29
7/6/2009,894.27,898.72,886.36,898.72,0.26,23.29
7/7/2009,898.6,898.6,879.93,881.03,-1.97,22.67
7/8/2009,881.9,886.8,869.32,879.56,-0.17,21.97
7/9/2009,881.28,887.86,878.45,882.68,0.35,21.46
7/10/2009,880.03,883.57,872.81,879.13,-0.4,21
7/13/2009,879.57,901.05,875.32,901.05,2.49,20.9
7/14/2009,900.77,905.84,896.5,905.84,0.53,20.98
7/15/2009,910.15,933.95,910.15,932.68,2.96,22.52
7/16/2009,930.17,943.96,927.45,940.74,0.86,22.4
7/17/2009,940.56,941.89,934.65,940.38,-0.04,22.39
7/20/2009,942.07,951.62,940.99,951.13,1.14,22.64
7/21/2009,951.97,956.53,943.22,954.58,0.36,22.64
7/22/2009,953.4,959.83,947.75,954.07,-0.05,22.61
7/23/2009,954.07,979.42,953.27,976.29,2.33,23.55
7/24/2009,972.16,979.79,965.95,979.26,0.3,23.55
7/27/2009,978.63,982.49,972.29,982.18,0.3,22.22
7/28/2009,981.48,982.35,969.35,979.62,-0.26,21.79
7/29/2009,977.66,977.76,968.65,975.15,-0.46,21.86
7/30/2009,976.01,996.68,976.01,986.75,1.19,21.97
7/31/2009,986.8,993.18,982.85,987.48,0.07,21.98
8/3/2009,990.22,1003.61,990.22,1002.63,1.53,19.68
8/4/2009,1001.41,1007.12,996.68,1005.65,0.3,19.68
8/5/2009,1005.41,1006.64,994.31,1002.72,-0.29,19.77
8/6/2009,1004.06,1008,992.49,997.08,-0.56,19.19
8/7/2009,999.83,1018,999.83,1010.48,1.34,19.39
8/10/2009,1008.89,1010.12,1000.99,1007.1,-0.33,19.41
8/11/2009,1005.77,1005.77,992.4,994.35,-1.27,19.67
8/12/2009,994,1012.78,993.36,1005.81,1.15,19.84
8/13/2009,1005.86,1013.14,1000.82,1012.73,0.69,17.11
8/14/2009,1012.23,1012.6,994.6,1004.09,-0.85,17.53
8/17/2009,998.18,998.18,978.51,979.73,-2.43,18.16
8/18/2009,980.62,991.2,980.62,989.67,1.01,18.18
8/19/2009,986.88,999.61,980.62,996.46,0.69,18.2
8/20/2009,996.41,1008.92,996.39,1007.37,1.09,18.12
